timestamp, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/03/30 15:34:16.778, 99 %, 62 %, 64
2025/03/30 15:34:21.778, 95 %, 58 %, 65
2025/03/30 15:34:26.779, 95 %, 63 %, 65
2025/03/30 15:34:31.779, 96 %, 62 %, 65
2025/03/30 15:34:36.780, 91 %, 56 %, 65
2025/03/30 15:34:41.780, 95 %, 57 %, 65
2025/03/30 15:34:46.781, 96 %, 59 %, 65
2025/03/30 15:34:51.781, 100 %, 63 %, 65
2025/03/30 15:34:56.782, 100 %, 62 %, 65
2025/03/30 15:35:01.782, 96 %, 60 %, 65
2025/03/30 15:35:06.783, 96 %, 62 %, 65
2025/03/30 15:35:11.783, 100 %, 63 %, 65
2025/03/30 15:35:16.784, 99 %, 63 %, 65
2025/03/30 15:35:21.784, 96 %, 60 %, 65
2025/03/30 15:35:26.785, 95 %, 62 %, 64
2025/03/30 15:35:31.785, 96 %, 60 %, 65
2025/03/30 15:35:36.786, 91 %, 58 %, 65
2025/03/30 15:35:41.787, 99 %, 65 %, 65
2025/03/30 15:35:46.787, 93 %, 60 %, 64
2025/03/30 15:35:51.788, 100 %, 62 %, 65
2025/03/30 15:35:56.788, 99 %, 61 %, 65
2025/03/30 15:36:01.789, 100 %, 59 %, 65
2025/03/30 15:36:06.789, 96 %, 61 %, 65
2025/03/30 15:36:11.790, 100 %, 63 %, 64
2025/03/30 15:36:16.790, 95 %, 59 %, 64
2025/03/30 15:36:21.791, 96 %, 60 %, 65
2025/03/30 15:36:26.791, 95 %, 63 %, 65
2025/03/30 15:36:31.792, 94 %, 58 %, 65
2025/03/30 15:36:36.792, 96 %, 58 %, 65
2025/03/30 15:36:41.793, 99 %, 61 %, 65
2025/03/30 15:36:46.793, 98 %, 58 %, 65
2025/03/30 15:36:51.794, 96 %, 57 %, 65
2025/03/30 15:36:56.795, 95 %, 62 %, 65
2025/03/30 15:37:01.795, 95 %, 60 %, 64
2025/03/30 15:37:06.796, 99 %, 64 %, 64
2025/03/30 15:37:11.796, 100 %, 61 %, 64
2025/03/30 15:37:16.797, 98 %, 61 %, 65
2025/03/30 15:37:21.797, 98 %, 59 %, 65
2025/03/30 15:37:26.798, 99 %, 61 %, 65
2025/03/30 15:37:31.798, 96 %, 59 %, 65
2025/03/30 15:37:36.799, 94 %, 61 %, 65
2025/03/30 15:37:41.799, 99 %, 61 %, 64
2025/03/30 15:37:46.800, 100 %, 61 %, 65
2025/03/30 15:37:51.801, 99 %, 63 %, 64
2025/03/30 15:37:56.802, 99 %, 63 %, 63
2025/03/30 15:38:01.802, 99 %, 59 %, 65
2025/03/30 15:38:06.803, 93 %, 60 %, 65
2025/03/30 15:38:11.803, 100 %, 63 %, 65
2025/03/30 15:38:16.804, 99 %, 65 %, 64
2025/03/30 15:38:21.804, 92 %, 60 %, 65
2025/03/30 15:38:26.805, 99 %, 62 %, 64
2025/03/30 15:38:31.805, 100 %, 61 %, 64
2025/03/30 15:38:36.806, 96 %, 58 %, 65
2025/03/30 15:38:41.806, 96 %, 62 %, 65
2025/03/30 15:38:46.807, 99 %, 63 %, 65
2025/03/30 15:38:51.808, 96 %, 61 %, 65
2025/03/30 15:38:56.808, 95 %, 62 %, 66
2025/03/30 15:39:01.808, 100 %, 65 %, 65
2025/03/30 15:39:06.809, 100 %, 64 %, 65
2025/03/30 15:39:11.809, 99 %, 61 %, 65
2025/03/30 15:39:16.810, 96 %, 58 %, 65
2025/03/30 15:39:21.810, 91 %, 57 %, 65
2025/03/30 15:39:26.811, 100 %, 63 %, 65
2025/03/30 15:39:31.812, 96 %, 62 %, 65
2025/03/30 15:39:36.812, 100 %, 62 %, 65
2025/03/30 15:39:41.812, 96 %, 62 %, 66
2025/03/30 15:39:46.813, 100 %, 62 %, 65
2025/03/30 15:39:51.814, 95 %, 62 %, 65
2025/03/30 15:39:56.814, 95 %, 63 %, 65
2025/03/30 15:40:01.815, 96 %, 61 %, 65
2025/03/30 15:40:06.815, 99 %, 63 %, 63
2025/03/30 15:40:11.816, 87 %, 58 %, 64
2025/03/30 15:40:16.816, 99 %, 64 %, 65
2025/03/30 15:40:21.817, 99 %, 60 %, 65
2025/03/30 15:40:26.817, 96 %, 60 %, 65
2025/03/30 15:40:31.818, 100 %, 61 %, 64
2025/03/30 15:40:36.818, 100 %, 60 %, 64
2025/03/30 15:40:41.819, 96 %, 62 %, 65
2025/03/30 15:40:46.820, 95 %, 62 %, 65
2025/03/30 15:40:51.820, 100 %, 63 %, 65
2025/03/30 15:40:56.821, 99 %, 62 %, 64
2025/03/30 15:41:01.821, 99 %, 60 %, 65
2025/03/30 15:41:06.822, 92 %, 60 %, 65
2025/03/30 15:41:11.822, 100 %, 64 %, 64
2025/03/30 15:41:16.823, 98 %, 63 %, 66
2025/03/30 15:41:21.823, 99 %, 64 %, 65
2025/03/30 15:41:26.824, 97 %, 61 %, 65
2025/03/30 15:41:31.824, 93 %, 59 %, 65
2025/03/30 15:41:36.825, 90 %, 58 %, 65
2025/03/30 15:41:41.825, 96 %, 57 %, 65
2025/03/30 15:41:46.826, 98 %, 62 %, 65
2025/03/30 15:41:51.826, 95 %, 62 %, 66
2025/03/30 15:41:56.827, 96 %, 59 %, 66
2025/03/30 15:42:01.827, 96 %, 58 %, 65
2025/03/30 15:42:06.828, 99 %, 61 %, 65
2025/03/30 15:42:11.828, 96 %, 60 %, 65
2025/03/30 15:42:16.829, 99 %, 61 %, 65
2025/03/30 15:42:21.829, 95 %, 58 %, 65
2025/03/30 15:42:26.830, 95 %, 62 %, 66
2025/03/30 15:42:31.830, 96 %, 61 %, 66
2025/03/30 15:42:36.831, 91 %, 60 %, 66
2025/03/30 15:42:41.831, 99 %, 61 %, 65
2025/03/30 15:42:46.832, 97 %, 63 %, 65
2025/03/30 15:42:51.832, 100 %, 64 %, 64
2025/03/30 15:42:56.833, 93 %, 62 %, 65
2025/03/30 15:43:01.833, 99 %, 59 %, 65
2025/03/30 15:43:06.834, 95 %, 58 %, 64
2025/03/30 15:43:11.834, 91 %, 59 %, 64
2025/03/30 15:43:16.835, 99 %, 60 %, 64
2025/03/30 15:43:21.835, 99 %, 59 %, 65
2025/03/30 15:43:26.836, 96 %, 61 %, 65
2025/03/30 15:43:31.836, 98 %, 60 %, 64
2025/03/30 15:43:36.837, 100 %, 60 %, 65
2025/03/30 15:43:41.837, 99 %, 60 %, 65
2025/03/30 15:43:46.838, 96 %, 61 %, 65
2025/03/30 15:43:51.838, 100 %, 65 %, 65
2025/03/30 15:43:56.839, 99 %, 60 %, 65
2025/03/30 15:44:01.839, 100 %, 62 %, 65
2025/03/30 15:44:06.840, 96 %, 58 %, 65
2025/03/30 15:44:11.841, 91 %, 60 %, 66
2025/03/30 15:44:16.841, 95 %, 61 %, 66
2025/03/30 15:44:21.842, 94 %, 61 %, 65
2025/03/30 15:44:26.842, 96 %, 58 %, 66
2025/03/30 15:44:31.843, 95 %, 63 %, 66
2025/03/30 15:44:36.843, 99 %, 61 %, 64
2025/03/30 15:44:41.844, 93 %, 61 %, 65
2025/03/30 15:44:46.844, 98 %, 63 %, 65
2025/03/30 15:44:51.845, 100 %, 64 %, 65
2025/03/30 15:44:56.845, 98 %, 61 %, 65
2025/03/30 15:45:01.846, 96 %, 62 %, 66
2025/03/30 15:45:06.846, 96 %, 62 %, 65
2025/03/30 15:45:11.847, 90 %, 60 %, 65
2025/03/30 15:45:16.847, 95 %, 60 %, 65
2025/03/30 15:45:21.848, 95 %, 63 %, 66
2025/03/30 15:45:26.848, 94 %, 62 %, 66
2025/03/30 15:45:31.849, 91 %, 57 %, 64
2025/03/30 15:45:36.849, 96 %, 60 %, 65
2025/03/30 15:45:41.850, 96 %, 61 %, 65
2025/03/30 15:45:46.851, 99 %, 64 %, 65
2025/03/30 15:45:51.851, 98 %, 61 %, 64
2025/03/30 15:45:56.852, 100 %, 62 %, 65
2025/03/30 15:46:01.852, 96 %, 61 %, 65
2025/03/30 15:46:06.853, 100 %, 64 %, 65
2025/03/30 15:46:11.853, 99 %, 63 %, 65
2025/03/30 15:46:16.854, 85 %, 55 %, 65
2025/03/30 15:46:21.854, 95 %, 61 %, 65
2025/03/30 15:46:26.855, 95 %, 58 %, 65
2025/03/30 15:46:31.856, 96 %, 60 %, 66
2025/03/30 15:46:36.856, 100 %, 62 %, 66
2025/03/30 15:46:41.857, 96 %, 62 %, 66
2025/03/30 15:46:46.857, 95 %, 62 %, 65
2025/03/30 15:46:51.858, 100 %, 62 %, 65
2025/03/30 15:46:56.858, 91 %, 59 %, 66
2025/03/30 15:47:01.859, 95 %, 62 %, 66
2025/03/30 15:47:06.859, 96 %, 60 %, 65
2025/03/30 15:47:11.860, 96 %, 62 %, 66
2025/03/30 15:47:16.860, 91 %, 56 %, 66
2025/03/30 15:47:21.861, 98 %, 62 %, 65
2025/03/30 15:47:26.861, 96 %, 57 %, 66
2025/03/30 15:47:31.862, 97 %, 62 %, 65
2025/03/30 15:47:36.862, 96 %, 60 %, 65
2025/03/30 15:47:41.863, 91 %, 58 %, 65
2025/03/30 15:47:46.863, 96 %, 59 %, 65
2025/03/30 15:47:51.864, 96 %, 61 %, 65
2025/03/30 15:47:56.864, 95 %, 62 %, 65
2025/03/30 15:48:01.865, 90 %, 59 %, 65
2025/03/30 15:48:06.865, 96 %, 58 %, 65
2025/03/30 15:48:11.866, 98 %, 61 %, 65
2025/03/30 15:48:16.866, 99 %, 64 %, 65
2025/03/30 15:48:21.867, 99 %, 65 %, 66
2025/03/30 15:48:26.867, 99 %, 62 %, 66
2025/03/30 15:48:31.867, 95 %, 62 %, 65
2025/03/30 15:48:36.868, 99 %, 60 %, 65
2025/03/30 15:48:41.869, 91 %, 56 %, 65
2025/03/30 15:48:46.869, 98 %, 58 %, 65
2025/03/30 15:48:51.870, 98 %, 60 %, 65
2025/03/30 15:48:56.870, 100 %, 64 %, 66
2025/03/30 15:49:01.871, 91 %, 56 %, 65
2025/03/30 15:49:06.871, 96 %, 59 %, 65
2025/03/30 15:49:11.872, 95 %, 61 %, 66
2025/03/30 15:49:16.872, 99 %, 63 %, 65
2025/03/30 15:49:21.873, 98 %, 64 %, 65
2025/03/30 15:49:26.873, 96 %, 62 %, 66
2025/03/30 15:49:31.874, 99 %, 61 %, 65
2025/03/30 15:49:36.874, 80 %, 53 %, 64
2025/03/30 15:49:41.875, 99 %, 60 %, 66
2025/03/30 15:49:46.875, 99 %, 61 %, 65
2025/03/30 15:49:51.876, 99 %, 61 %, 64
2025/03/30 15:49:56.876, 100 %, 62 %, 66
2025/03/30 15:50:01.877, 95 %, 59 %, 64
2025/03/30 15:50:06.877, 99 %, 60 %, 65
2025/03/30 15:50:11.878, 100 %, 59 %, 65
2025/03/30 15:50:16.878, 91 %, 58 %, 66
2025/03/30 15:50:21.879, 96 %, 62 %, 65
2025/03/30 15:50:26.879, 99 %, 64 %, 65
2025/03/30 15:50:31.880, 99 %, 61 %, 65
2025/03/30 15:50:36.880, 96 %, 60 %, 65
2025/03/30 15:50:41.881, 98 %, 59 %, 65
2025/03/30 15:50:46.881, 96 %, 59 %, 65
2025/03/30 15:50:51.882, 90 %, 59 %, 65
2025/03/30 15:50:56.882, 99 %, 63 %, 65
2025/03/30 15:51:01.883, 96 %, 60 %, 65
2025/03/30 15:51:06.884, 96 %, 60 %, 66
2025/03/30 15:51:11.884, 91 %, 59 %, 66
2025/03/30 15:51:16.885, 96 %, 60 %, 65
2025/03/30 15:51:21.885, 95 %, 61 %, 65
2025/03/30 15:51:26.886, 95 %, 61 %, 65
2025/03/30 15:51:31.886, 99 %, 65 %, 65
2025/03/30 15:51:36.887, 96 %, 61 %, 65
2025/03/30 15:51:41.887, 100 %, 62 %, 66
2025/03/30 15:51:46.888, 95 %, 62 %, 66
2025/03/30 15:51:51.888, 100 %, 64 %, 65
2025/03/30 15:51:56.889, 99 %, 65 %, 64
2025/03/30 15:52:01.889, 99 %, 60 %, 65
2025/03/30 15:52:06.890, 96 %, 58 %, 65
2025/03/30 15:52:11.890, 90 %, 58 %, 65
2025/03/30 15:52:16.891, 96 %, 57 %, 65
2025/03/30 15:52:21.892, 96 %, 59 %, 65
2025/03/30 15:52:26.892, 99 %, 64 %, 64
2025/03/30 15:52:31.893, 95 %, 58 %, 65
2025/03/30 15:52:36.893, 99 %, 60 %, 66
2025/03/30 15:52:41.894, 95 %, 63 %, 65
2025/03/30 15:52:46.894, 91 %, 56 %, 65
2025/03/30 15:52:51.895, 96 %, 62 %, 66
2025/03/30 15:52:56.896, 98 %, 63 %, 66
2025/03/30 15:53:01.896, 96 %, 61 %, 65
2025/03/30 15:53:06.897, 85 %, 55 %, 65
2025/03/30 15:53:11.897, 96 %, 57 %, 65
2025/03/30 15:53:16.898, 95 %, 61 %, 66
2025/03/30 15:53:21.898, 90 %, 54 %, 64
2025/03/30 15:53:26.899, 99 %, 61 %, 65
2025/03/30 15:53:31.900, 99 %, 65 %, 66
2025/03/30 15:53:36.901, 100 %, 63 %, 64
2025/03/30 15:53:41.901, 98 %, 62 %, 64
2025/03/30 15:53:46.902, 100 %, 60 %, 65
2025/03/30 15:53:51.902, 86 %, 58 %, 65
2025/03/30 15:53:56.903, 99 %, 60 %, 65
2025/03/30 15:54:01.903, 96 %, 59 %, 66
2025/03/30 15:54:06.904, 100 %, 63 %, 64
2025/03/30 15:54:11.904, 96 %, 62 %, 65
2025/03/30 15:54:16.905, 99 %, 63 %, 65
2025/03/30 15:54:21.905, 95 %, 58 %, 66
2025/03/30 15:54:26.906, 100 %, 61 %, 65
2025/03/30 15:54:31.906, 95 %, 59 %, 65
2025/03/30 15:54:36.907, 97 %, 58 %, 61
2025/03/30 15:54:41.908, 100 %, 61 %, 66
2025/03/30 15:54:46.908, 95 %, 63 %, 65
2025/03/30 15:54:51.909, 99 %, 64 %, 65
2025/03/30 15:54:56.909, 96 %, 62 %, 66
2025/03/30 15:55:01.910, 93 %, 61 %, 65
2025/03/30 15:55:06.910, 96 %, 60 %, 66
2025/03/30 15:55:11.911, 94 %, 59 %, 65
2025/03/30 15:55:16.911, 96 %, 61 %, 66
2025/03/30 15:55:21.912, 95 %, 62 %, 66
2025/03/30 15:55:26.912, 99 %, 63 %, 65
2025/03/30 15:55:31.913, 95 %, 62 %, 65
2025/03/30 15:55:36.913, 93 %, 58 %, 65
2025/03/30 15:55:41.914, 96 %, 58 %, 65
2025/03/30 15:55:46.914, 91 %, 58 %, 65
2025/03/30 15:55:51.915, 96 %, 61 %, 65
2025/03/30 15:55:56.915, 98 %, 61 %, 65
2025/03/30 15:56:01.916, 95 %, 62 %, 65
2025/03/30 15:56:06.916, 91 %, 57 %, 65
2025/03/30 15:56:11.917, 96 %, 60 %, 65
2025/03/30 15:56:16.917, 96 %, 62 %, 66
2025/03/30 15:56:21.918, 100 %, 61 %, 66
2025/03/30 15:56:26.918, 91 %, 60 %, 65
2025/03/30 15:56:31.919, 95 %, 57 %, 66
2025/03/30 15:56:36.919, 95 %, 60 %, 66
2025/03/30 15:56:41.920, 97 %, 59 %, 65
2025/03/30 15:56:46.920, 99 %, 64 %, 65
2025/03/30 15:56:51.921, 99 %, 64 %, 65
2025/03/30 15:56:56.921, 96 %, 61 %, 66
2025/03/30 15:57:01.922, 100 %, 64 %, 64
2025/03/30 15:57:06.922, 100 %, 64 %, 66
2025/03/30 15:57:11.923, 96 %, 59 %, 65
2025/03/30 15:57:16.923, 96 %, 57 %, 66
2025/03/30 15:57:21.924, 96 %, 58 %, 65
2025/03/30 15:57:26.924, 96 %, 59 %, 65
2025/03/30 15:57:31.925, 99 %, 61 %, 65
2025/03/30 15:57:36.925, 99 %, 62 %, 64
2025/03/30 15:57:41.926, 99 %, 61 %, 65
2025/03/30 15:57:46.926, 99 %, 61 %, 65
2025/03/30 15:57:51.927, 95 %, 62 %, 65
2025/03/30 15:57:56.927, 91 %, 59 %, 66
2025/03/30 15:58:01.928, 100 %, 63 %, 65
2025/03/30 15:58:06.929, 96 %, 62 %, 66
2025/03/30 15:58:11.929, 98 %, 62 %, 64
2025/03/30 15:58:16.930, 96 %, 59 %, 65
2025/03/30 15:58:21.930, 96 %, 62 %, 66
2025/03/30 15:58:26.931, 95 %, 57 %, 65
2025/03/30 15:58:31.931, 98 %, 62 %, 65
2025/03/30 15:58:36.932, 99 %, 59 %, 65
2025/03/30 15:58:41.932, 99 %, 62 %, 65
2025/03/30 15:58:46.933, 95 %, 60 %, 65
2025/03/30 15:58:51.933, 96 %, 61 %, 65
2025/03/30 15:58:56.934, 97 %, 62 %, 66
2025/03/30 15:59:01.934, 99 %, 61 %, 65
2025/03/30 15:59:06.935, 100 %, 63 %, 65
2025/03/30 15:59:11.935, 100 %, 65 %, 66
2025/03/30 15:59:16.936, 96 %, 61 %, 66
2025/03/30 15:59:21.936, 88 %, 55 %, 64
2025/03/30 15:59:26.937, 100 %, 61 %, 65
2025/03/30 15:59:31.937, 96 %, 61 %, 65
2025/03/30 15:59:36.938, 100 %, 63 %, 65
2025/03/30 15:59:41.938, 87 %, 56 %, 65
2025/03/30 15:59:46.939, 96 %, 57 %, 66
2025/03/30 15:59:51.939, 100 %, 65 %, 65
2025/03/30 15:59:56.940, 95 %, 62 %, 65
2025/03/30 16:00:01.940, 92 %, 61 %, 65
2025/03/30 16:00:06.941, 100 %, 60 %, 66
2025/03/30 16:00:11.941, 95 %, 59 %, 65
2025/03/30 16:00:16.942, 96 %, 61 %, 66
2025/03/30 16:00:21.943, 90 %, 59 %, 66
2025/03/30 16:00:26.943, 96 %, 57 %, 65
2025/03/30 16:00:31.944, 100 %, 65 %, 65
2025/03/30 16:00:36.944, 95 %, 63 %, 65
2025/03/30 16:00:41.945, 100 %, 61 %, 65
2025/03/30 16:00:46.945, 95 %, 58 %, 65
2025/03/30 16:00:51.946, 97 %, 59 %, 65
2025/03/30 16:00:56.946, 96 %, 57 %, 65
2025/03/30 16:01:01.947, 91 %, 55 %, 65
2025/03/30 16:01:06.947, 95 %, 57 %, 65
2025/03/30 16:01:11.948, 96 %, 59 %, 65
2025/03/30 16:01:16.949, 99 %, 63 %, 65
2025/03/30 16:01:21.949, 99 %, 63 %, 65
2025/03/30 16:01:26.949, 96 %, 62 %, 65
2025/03/30 16:01:31.950, 99 %, 60 %, 65
2025/03/30 16:01:36.951, 95 %, 60 %, 65
2025/03/30 16:01:41.951, 96 %, 63 %, 63
2025/03/30 16:01:46.952, 96 %, 61 %, 65
2025/03/30 16:01:51.952, 96 %, 58 %, 65
2025/03/30 16:01:56.953, 96 %, 62 %, 65
2025/03/30 16:02:01.953, 96 %, 58 %, 65
2025/03/30 16:02:06.954, 83 %, 50 %, 65
2025/03/30 16:02:11.954, 100 %, 60 %, 65
2025/03/30 16:02:16.955, 100 %, 65 %, 66
2025/03/30 16:02:21.955, 99 %, 63 %, 65
2025/03/30 16:02:26.956, 99 %, 61 %, 65
2025/03/30 16:02:31.956, 96 %, 58 %, 66
2025/03/30 16:02:36.957, 100 %, 66 %, 66
2025/03/30 16:02:41.957, 97 %, 59 %, 57
2025/03/30 16:02:46.958, 96 %, 59 %, 63
2025/03/30 16:02:51.958, 100 %, 63 %, 65
2025/03/30 16:02:56.959, 98 %, 60 %, 65
2025/03/30 16:03:01.960, 91 %, 59 %, 66
2025/03/30 16:03:06.960, 95 %, 62 %, 65
2025/03/30 16:03:11.961, 98 %, 62 %, 66
2025/03/30 16:03:16.963, 99 %, 61 %, 66
2025/03/30 16:03:21.963, 91 %, 59 %, 65
2025/03/30 16:03:26.964, 95 %, 63 %, 65
2025/03/30 16:03:31.964, 100 %, 64 %, 65
2025/03/30 16:03:36.965, 100 %, 64 %, 66
2025/03/30 16:03:41.965, 99 %, 65 %, 65
2025/03/30 16:03:46.966, 98 %, 62 %, 66
2025/03/30 16:03:51.966, 96 %, 58 %, 65
2025/03/30 16:03:56.967, 96 %, 57 %, 66
2025/03/30 16:04:01.967, 100 %, 61 %, 65
2025/03/30 16:04:06.968, 99 %, 59 %, 65
2025/03/30 16:04:11.968, 94 %, 58 %, 66
2025/03/30 16:04:16.969, 96 %, 60 %, 65
2025/03/30 16:04:21.969, 100 %, 64 %, 66
2025/03/30 16:04:26.970, 87 %, 54 %, 65
2025/03/30 16:04:31.970, 95 %, 62 %, 65
2025/03/30 16:04:36.971, 100 %, 60 %, 66
2025/03/30 16:04:41.971, 98 %, 64 %, 65
2025/03/30 16:04:46.972, 95 %, 62 %, 65
2025/03/30 16:04:51.972, 96 %, 62 %, 64
2025/03/30 16:04:56.973, 100 %, 60 %, 65
2025/03/30 16:05:01.973, 95 %, 61 %, 66
2025/03/30 16:05:06.974, 94 %, 62 %, 66
2025/03/30 16:05:11.974, 99 %, 59 %, 64
2025/03/30 16:05:16.975, 96 %, 59 %, 65
2025/03/30 16:05:21.976, 99 %, 61 %, 65
2025/03/30 16:05:26.976, 99 %, 63 %, 65
2025/03/30 16:05:31.977, 100 %, 64 %, 65
2025/03/30 16:05:36.977, 95 %, 62 %, 65
2025/03/30 16:05:41.978, 96 %, 61 %, 65
2025/03/30 16:05:46.978, 96 %, 57 %, 65
2025/03/30 16:05:51.979, 99 %, 63 %, 65
2025/03/30 16:05:56.979, 96 %, 63 %, 64
2025/03/30 16:06:01.980, 100 %, 62 %, 64
2025/03/30 16:06:06.981, 89 %, 55 %, 65
2025/03/30 16:06:11.981, 99 %, 60 %, 64
2025/03/30 16:06:16.982, 99 %, 61 %, 64
2025/03/30 16:06:21.982, 100 %, 67 %, 65
2025/03/30 16:06:26.983, 89 %, 58 %, 65
2025/03/30 16:06:31.983, 98 %, 60 %, 65
2025/03/30 16:06:36.984, 97 %, 62 %, 64
2025/03/30 16:06:41.985, 91 %, 56 %, 64
2025/03/30 16:06:46.985, 99 %, 64 %, 64
2025/03/30 16:06:51.986, 100 %, 59 %, 65
2025/03/30 16:06:56.986, 99 %, 62 %, 65
2025/03/30 16:07:01.987, 90 %, 58 %, 65
2025/03/30 16:07:06.987, 95 %, 62 %, 64
2025/03/30 16:07:11.988, 96 %, 62 %, 64
2025/03/30 16:07:16.988, 99 %, 63 %, 64
2025/03/30 16:07:21.989, 99 %, 61 %, 65
2025/03/30 16:07:26.989, 96 %, 60 %, 65
2025/03/30 16:07:31.990, 96 %, 60 %, 65
2025/03/30 16:07:36.990, 91 %, 59 %, 65
2025/03/30 16:07:41.991, 96 %, 59 %, 65
2025/03/30 16:07:46.991, 99 %, 63 %, 65
2025/03/30 16:07:51.992, 100 %, 62 %, 65
2025/03/30 16:07:56.992, 100 %, 61 %, 65
2025/03/30 16:08:01.993, 96 %, 58 %, 65
2025/03/30 16:08:06.993, 95 %, 62 %, 65
2025/03/30 16:08:11.994, 99 %, 63 %, 65
2025/03/30 16:08:16.994, 99 %, 61 %, 64
2025/03/30 16:08:21.995, 96 %, 62 %, 65
2025/03/30 16:08:26.995, 99 %, 63 %, 64
2025/03/30 16:08:31.996, 98 %, 60 %, 64
2025/03/30 16:08:36.996, 96 %, 62 %, 65
2025/03/30 16:08:41.997, 95 %, 63 %, 65
2025/03/30 16:08:46.997, 86 %, 52 %, 65
2025/03/30 16:08:51.998, 100 %, 62 %, 65
2025/03/30 16:08:56.998, 100 %, 60 %, 65
2025/03/30 16:09:01.999, 99 %, 59 %, 65
2025/03/30 16:09:06.999, 100 %, 62 %, 66
2025/03/30 16:09:12.000, 91 %, 59 %, 66
2025/03/30 16:09:17.000, 96 %, 59 %, 65
2025/03/30 16:09:22.001, 100 %, 66 %, 66
2025/03/30 16:09:27.001, 98 %, 59 %, 64
2025/03/30 16:09:32.002, 95 %, 62 %, 65
2025/03/30 16:09:37.003, 95 %, 57 %, 65
2025/03/30 16:09:42.003, 100 %, 61 %, 65
2025/03/30 16:09:47.004, 99 %, 61 %, 64
2025/03/30 16:09:52.004, 100 %, 60 %, 65
2025/03/30 16:09:57.004, 96 %, 63 %, 65
2025/03/30 16:10:02.005, 100 %, 63 %, 65
2025/03/30 16:10:07.006, 91 %, 57 %, 64
2025/03/30 16:10:12.006, 96 %, 58 %, 65
2025/03/30 16:10:17.007, 96 %, 60 %, 65
2025/03/30 16:10:22.007, 95 %, 58 %, 66
2025/03/30 16:10:27.008, 90 %, 60 %, 63
2025/03/30 16:10:32.008, 98 %, 62 %, 65
2025/03/30 16:10:37.009, 99 %, 59 %, 65
2025/03/30 16:10:42.009, 90 %, 58 %, 64
2025/03/30 16:10:47.010, 100 %, 62 %, 65
2025/03/30 16:10:52.010, 99 %, 61 %, 65
2025/03/30 16:10:57.011, 99 %, 63 %, 65
2025/03/30 16:11:02.011, 91 %, 57 %, 65
2025/03/30 16:11:07.012, 95 %, 59 %, 65
2025/03/30 16:11:12.012, 100 %, 63 %, 65
2025/03/30 16:11:17.013, 96 %, 58 %, 65
2025/03/30 16:11:22.013, 99 %, 64 %, 65
2025/03/30 16:11:27.014, 99 %, 65 %, 65
2025/03/30 16:11:32.014, 95 %, 61 %, 65
2025/03/30 16:11:37.015, 100 %, 60 %, 65
2025/03/30 16:11:42.015, 99 %, 63 %, 65
2025/03/30 16:11:47.016, 96 %, 62 %, 65
2025/03/30 16:11:52.016, 95 %, 62 %, 64
2025/03/30 16:11:57.017, 96 %, 59 %, 65
2025/03/30 16:12:02.017, 94 %, 62 %, 64
2025/03/30 16:12:07.018, 95 %, 62 %, 65
2025/03/30 16:12:12.018, 96 %, 60 %, 65
2025/03/30 16:12:17.019, 91 %, 56 %, 65
2025/03/30 16:12:22.020, 95 %, 57 %, 65
2025/03/30 16:12:27.021, 100 %, 63 %, 65
2025/03/30 16:12:32.021, 95 %, 62 %, 65
2025/03/30 16:12:37.021, 91 %, 55 %, 65
2025/03/30 16:12:42.022, 100 %, 60 %, 65
2025/03/30 16:12:47.022, 99 %, 65 %, 65
2025/03/30 16:12:52.023, 96 %, 62 %, 65
2025/03/30 16:12:57.023, 96 %, 59 %, 65
2025/03/30 16:13:02.024, 96 %, 61 %, 65
2025/03/30 16:13:07.024, 100 %, 63 %, 66
2025/03/30 16:13:12.025, 100 %, 64 %, 65
2025/03/30 16:13:17.025, 88 %, 58 %, 65
2025/03/30 16:13:22.026, 96 %, 59 %, 65
2025/03/30 16:13:27.027, 97 %, 59 %, 64
2025/03/30 16:13:32.027, 95 %, 63 %, 66
2025/03/30 16:13:37.028, 96 %, 58 %, 66
2025/03/30 16:13:42.028, 100 %, 59 %, 64
2025/03/30 16:13:47.028, 99 %, 61 %, 64
2025/03/30 16:13:52.029, 93 %, 60 %, 65
2025/03/30 16:13:57.030, 99 %, 64 %, 64
2025/03/30 16:14:02.030, 99 %, 64 %, 65
2025/03/30 16:14:07.031, 90 %, 60 %, 66
2025/03/30 16:14:12.031, 96 %, 59 %, 65
2025/03/30 16:14:17.032, 96 %, 63 %, 65
2025/03/30 16:14:22.032, 96 %, 58 %, 65
2025/03/30 16:14:27.033, 100 %, 65 %, 66
2025/03/30 16:14:32.033, 94 %, 61 %, 65
2025/03/30 16:14:37.034, 95 %, 61 %, 65
2025/03/30 16:14:42.034, 96 %, 61 %, 66
2025/03/30 16:14:47.035, 99 %, 60 %, 65
2025/03/30 16:14:52.035, 94 %, 60 %, 65
2025/03/30 16:14:57.036, 100 %, 64 %, 66
2025/03/30 16:15:02.036, 96 %, 57 %, 65
2025/03/30 16:15:07.037, 90 %, 54 %, 65
2025/03/30 16:15:12.037, 95 %, 59 %, 65
2025/03/30 16:15:17.038, 95 %, 59 %, 65
2025/03/30 16:15:22.039, 95 %, 57 %, 65
2025/03/30 16:15:27.039, 98 %, 58 %, 65
2025/03/30 16:15:32.039, 95 %, 60 %, 65
2025/03/30 16:15:37.040, 96 %, 61 %, 66
2025/03/30 16:15:42.041, 100 %, 62 %, 66
